draw_date,num1,num2,num3,num4,num5,num6,jackpot,winners
2020-12-28,17,18,31,32,38,42,39000000,0
2020-12-30,1,7,12,13,18,24,19000000,0
2021-01-01,1,7,17,25,28,31,40000000,0
2021-01-04,3,8,11,16,21,24,16000000,0
2021-01-06,17,20,28,30,40,42,47000000,0
2021-01-08,6,17,28,37,38,39,50000000,0
2021-01-11,5,9,15,17,22,26,27000000,2
2021-01-13,2,10,15,19,33,35,25000000,0
2021-01-15,1,5,24,26,29,40,47000000,2
2021-01-18,7,14,15,24,27,30,24000000,0
2021-01-20,12,25,30,34,41,42,49000000,0
2021-01-22,6,8,14,23,31,32,24000000,0
2021-01-25,9,10,18,30,33,42,41000000,0
2021-01-27,4,16,20,31,36,38,21000000,0
2021-01-29,14,16,18,19,28,42,18000000,0
2021-02-01,8,10,13,19,26,37,46000000,0
2021-02-03,8,11,14,27,33,37,48000000,1
2021-02-05,5,10,19,22,32,38,20000000,0
2021-02-08,10,23,28,30,37,38,22000000,0
2021-02-10,6,13,15,24,32,35,43000000,1
2021-02-12,7,14,16,17,18,19,26000000,0
2021-02-15,1,4,8,17,21,28,32000000,2
2021-02-17,8,18,19,20,22,31,32000000,0
2021-02-19,5,10,21,26,28,33,40000000,1
2021-02-22,2,10,19,34,39,40,15000000,0
2021-02-24,11,17,22,32,34,38,35000000,0
2021-02-26,1,6,8,17,22,31,31000000,0
2021-03-01,1,3,19,24,33,37,34000000,0
2021-03-03,1,14,26,28,32,41,49000000,2
2021-03-05,2,9,11,18,38,41,45000000,2
2021-03-08,1,5,11,31,39,42,23000000,0
2021-03-10,3,7,20,29,31,39,21000000,1
2021-03-12,1,6,11,20,27,42,34000000,0
2021-03-15,2,12,13,22,33,34,36000000,0
2021-03-17,2,6,11,31,32,33,32000000,0
2021-03-19,8,12,20,27,38,39,25000000,0
2021-03-22,8,14,17,23,37,40,17000000,0
2021-03-24,11,12,21,26,32,42,45000000,0
2021-03-26,9,13,18,23,34,41,47000000,0
2021-03-29,7,15,16,34,38,41,46000000,0
2021-03-31,1,8,9,28,33,35,49000000,0
2021-04-02,4,9,14,17,21,24,16000000,0
2021-04-05,5,8,26,29,31,35,23000000,0
2021-04-07,8,14,16,18,26,29,24000000,2
2021-04-09,6,15,25,33,40,41,35000000,0
2021-04-12,1,4,22,32,34,41,24000000,0
2021-04-14,3,25,26,27,36,39,44000000,0
2021-04-16,13,14,16,32,38,42,15000000,0
2021-04-19,4,8,16,30,37,39,34000000,0
2021-04-21,15,23,26,31,34,40,22000000,0
2021-04-23,5,13,22,30,34,42,32000000,0
2021-04-26,3,4,29,31,33,36,32000000,0
2021-04-28,2,9,24,30,34,35,15000000,0
2021-04-30,3,4,17,28,29,40,19000000,0
2021-05-03,1,10,14,25,35,40,47000000,0
2021-05-05,3,21,23,27,35,42,25000000,2
2021-05-07,1,2,8,23,34,39,46000000,0
2021-05-10,10,12,13,14,17,36,24000000,0
2021-05-12,13,23,25,28,36,42,37000000,0
2021-05-14,1,2,19,27,29,38,29000000,0
2021-05-17,3,11,15,18,20,34,41000000,0
2021-05-19,6,9,16,23,26,40,38000000,1
2021-05-21,7,11,14,21,25,30,48000000,0
2021-05-24,23,24,31,32,33,36,33000000,0
2021-05-26,7,20,21,29,34,42,37000000,0
2021-05-28,1,6,17,19,31,34,18000000,0
2021-05-31,2,10,13,24,27,37,43000000,0
2021-06-02,3,8,19,25,30,41,21000000,1
2021-06-04,12,20,22,26,34,37,41000000,0
2021-06-07,6,12,27,36,37,41,21000000,0
2021-06-09,1,4,5,8,9,37,30000000,1
2021-06-11,2,13,15,16,33,36,39000000,0
2021-06-14,1,2,8,21,24,28,41000000,0
2021-06-16,1,29,30,31,35,37,30000000,0
2021-06-18,11,14,15,16,26,37,18000000,0
2021-06-21,1,5,7,21,25,29,44000000,2
2021-06-23,2,5,9,28,35,41,43000000,0
2021-06-25,3,8,10,22,31,38,31000000,1
2021-06-28,1,2,6,8,20,30,25000000,0
2021-06-30,3,9,21,26,33,37,31000000,0
2021-07-02,3,5,6,24,29,31,22000000,0
2021-07-05,6,15,19,24,31,39,34000000,0
2021-07-07,4,9,17,18,28,42,17000000,0
2021-07-09,1,8,10,15,24,37,32000000,0
2021-07-12,2,14,19,22,37,42,21000000,0
2021-07-14,12,16,24,27,41,42,15000000,1
2021-07-16,2,9,21,34,37,41,22000000,0
2021-07-19,1,7,22,24,29,39,48000000,0
2021-07-21,7,12,16,33,36,39,19000000,0
2021-07-23,19,24,25,27,33,35,40000000,0
2021-07-26,7,11,21,26,33,37,25000000,0
2021-07-28,8,15,19,29,34,36,30000000,0
2021-07-30,3,10,24,30,39,42,29000000,0
2021-08-02,2,9,16,22,27,37,36000000,0
2021-08-04,8,14,15,16,17,29,33000000,1
2021-08-06,6,8,27,29,30,42,47000000,0
2021-08-09,5,7,22,23,26,35,20000000,0
2021-08-11,3,5,22,26,38,39,37000000,0
2021-08-13,14,16,21,25,31,36,47000000,0
2021-08-16,18,19,26,31,33,41,17000000,1
2021-08-18,10,17,21,24,32,39,43000000,0
2021-08-20,9,10,13,15,22,23,36000000,0
2021-08-23,4,11,25,26,34,36,26000000,1
2021-08-25,1,18,20,24,28,37,29000000,0
2021-08-27,3,5,16,18,37,42,34000000,0
2021-08-30,1,5,8,39,40,42,15000000,1
2021-09-01,8,19,24,35,36,40,37000000,0
2021-09-03,1,4,5,15,22,24,44000000,0
2021-09-06,2,6,7,19,29,39,38000000,0
2021-09-08,1,22,23,25,29,38,38000000,0
2021-09-10,1,4,6,10,14,18,50000000,1
2021-09-13,1,13,21,24,37,41,22000000,0
2021-09-15,2,3,10,17,20,28,27000000,2
2021-09-17,1,13,16,24,35,41,42000000,0
2021-09-20,2,12,13,19,25,37,47000000,1
2021-09-22,6,9,16,20,35,37,31000000,0
2021-09-24,21,25,26,32,38,40,25000000,0
2021-09-27,10,14,19,21,26,42,36000000,1
2021-09-29,10,15,36,37,38,42,35000000,0
2021-10-01,2,8,12,17,29,33,16000000,1
2021-10-04,9,14,16,17,19,39,31000000,0
2021-10-06,13,20,22,28,36,39,24000000,2
2021-10-08,5,7,14,34,36,39,15000000,0
2021-10-11,3,13,15,24,28,35,20000000,0
2021-10-13,5,23,26,27,30,32,28000000,0
2021-10-15,7,8,9,14,37,38,24000000,1
2021-10-18,2,4,20,25,34,42,36000000,0
2021-10-20,4,7,20,25,26,27,19000000,0
2021-10-22,3,14,17,22,36,41,38000000,0
2021-10-25,2,4,10,19,25,36,41000000,0
2021-10-27,2,5,24,34,38,39,31000000,0
2021-10-29,2,5,31,32,36,37,15000000,0
2021-11-01,1,9,16,21,29,39,45000000,0
2021-11-03,4,5,8,17,20,32,48000000,0
2021-11-05,11,20,27,31,32,40,36000000,0
2021-11-08,4,11,25,33,34,37,31000000,0
2021-11-10,8,26,29,34,35,36,36000000,1
2021-11-12,6,10,14,15,33,37,15000000,0
2021-11-15,10,15,19,27,33,35,22000000,0
2021-11-17,7,9,21,23,30,36,20000000,0
2021-11-19,3,6,10,22,31,40,32000000,0
2021-11-22,13,17,20,23,24,39,33000000,0
2021-11-24,19,25,26,29,32,35,44000000,0
2021-11-26,5,7,11,18,26,42,22000000,0
2021-11-29,5,7,8,13,31,35,23000000,0
2021-12-01,4,15,26,29,36,40,39000000,0
2021-12-03,13,21,26,31,34,42,33000000,0
2021-12-06,19,20,24,30,35,40,50000000,0
2021-12-08,2,3,6,23,26,37,50000000,1
2021-12-10,9,10,16,24,30,40,41000000,0
2021-12-13,2,4,20,24,26,39,31000000,0
2021-12-15,1,9,10,20,31,41,31000000,0
2021-12-17,13,19,20,23,31,37,42000000,0
2021-12-20,7,14,20,21,22,28,23000000,2
2021-12-22,18,25,29,31,33,37,25000000,0
2021-12-24,10,11,18,34,37,39,44000000,0
2021-12-27,14,17,25,27,29,42,21000000,0
2021-12-29,8,10,16,29,33,35,21000000,2
2021-12-31,11,15,18,24,38,40,45000000,0
2022-01-03,1,12,17,20,21,33,38000000,0
2022-01-05,2,13,29,36,38,41,31000000,0
2022-01-07,8,18,23,24,31,41,41000000,0
2022-01-10,2,8,16,21,27,35,35000000,0
2022-01-12,1,9,10,12,17,40,47000000,0
2022-01-14,3,7,17,28,29,42,24000000,0
2022-01-17,7,10,11,22,29,31,29000000,0
2022-01-19,4,14,15,17,21,36,31000000,0
2022-01-21,5,14,24,26,31,32,27000000,2
2022-01-24,5,6,13,21,37,42,40000000,0
2022-01-26,6,13,14,19,21,39,16000000,0
2022-01-28,17,18,21,22,29,36,48000000,0
2022-01-31,7,12,16,21,27,32,35000000,0
2022-02-02,6,7,8,12,15,19,35000000,0
2022-02-04,8,17,20,28,38,42,50000000,0
2022-02-07,4,9,11,17,30,35,33000000,1
2022-02-09,1,7,10,19,29,32,15000000,0
2022-02-11,1,10,15,21,22,38,28000000,0
2022-02-14,4,8,16,28,32,34,20000000,0
2022-02-16,5,19,21,24,32,33,23000000,1
2022-02-18,4,5,20,21,23,32,21000000,0
2022-02-21,4,12,17,21,25,30,46000000,0
2022-02-23,5,18,21,25,36,38,25000000,0
2022-02-25,9,10,11,13,28,35,41000000,0
2022-02-28,1,2,17,24,25,37,50000000,0
2022-03-02,1,14,18,29,31,34,21000000,0
2022-03-04,4,7,11,24,31,38,41000000,0
2022-03-07,7,9,10,14,36,41,29000000,0
2022-03-09,3,7,13,29,30,41,29000000,0
2022-03-11,3,7,14,16,20,26,38000000,0
2022-03-14,5,7,15,28,33,41,39000000,0
2022-03-16,10,13,17,26,33,41,27000000,0
2022-03-18,22,28,32,35,36,41,19000000,0
2022-03-21,4,21,26,28,29,42,23000000,0
2022-03-23,3,4,11,13,15,41,36000000,0
2022-03-25,6,11,20,28,34,38,33000000,0
2022-03-28,8,17,26,29,32,40,37000000,0
2022-03-30,12,19,22,27,38,41,27000000,0
2022-04-01,2,9,10,16,38,41,29000000,0
2022-04-04,2,3,4,13,35,39,15000000,0
2022-04-06,6,8,11,19,34,40,16000000,0
2022-04-08,1,2,3,8,15,35,32000000,0
2022-04-11,2,8,10,20,35,39,19000000,0
2022-04-13,19,25,27,28,29,38,25000000,0
2022-04-15,9,17,24,27,37,39,16000000,0
2022-04-18,4,14,20,22,23,30,32000000,0
2022-04-20,5,6,13,18,25,35,46000000,0
2022-04-22,14,16,24,27,37,39,48000000,0
2022-04-25,20,24,32,34,35,36,23000000,0
2022-04-27,1,15,16,25,33,37,32000000,0
2022-04-29,11,12,19,20,25,41,41000000,0
2022-05-02,1,17,26,29,33,37,48000000,0
2022-05-04,9,15,17,22,33,41,40000000,0
2022-05-06,10,13,17,35,40,41,34000000,0
2022-05-09,2,3,14,24,38,39,49000000,0
2022-05-11,9,15,16,18,26,40,35000000,1
2022-05-13,1,8,15,18,25,39,47000000,0
2022-05-16,2,8,13,22,38,41,49000000,0
2022-05-18,1,8,26,30,32,40,20000000,0
2022-05-20,1,24,27,29,35,42,18000000,0
2022-05-23,6,20,25,28,37,42,28000000,0
2022-05-25,14,27,33,39,40,41,15000000,0
2022-05-27,6,21,22,29,35,40,50000000,0
2022-05-30,7,21,24,25,26,29,24000000,0
2022-06-01,7,21,29,37,38,41,16000000,0
2022-06-03,1,3,13,23,26,42,27000000,0
2022-06-06,2,5,17,32,35,37,23000000,0
2022-06-08,1,7,13,18,20,32,27000000,1
2022-06-10,8,13,18,19,23,42,35000000,0
2022-06-13,5,16,17,19,32,35,33000000,0
2022-06-15,2,9,15,18,35,37,21000000,0
2022-06-17,8,15,18,21,24,29,33000000,0
2022-06-20,11,13,22,31,39,40,26000000,0
2022-06-22,2,9,22,34,37,42,44000000,1
2022-06-24,10,11,25,30,33,35,50000000,0
2022-06-27,13,14,25,31,37,38,32000000,0
2022-06-29,13,14,19,21,25,28,16000000,0
2022-07-01,15,28,32,36,38,39,25000000,0
2022-07-04,7,11,17,22,24,36,35000000,0
2022-07-06,3,8,16,24,27,32,42000000,0
2022-07-08,2,7,11,14,34,40,40000000,0
2022-07-11,4,20,26,33,38,41,23000000,0
2022-07-13,8,14,20,32,35,41,37000000,0
2022-07-15,1,6,26,30,33,40,23000000,0
2022-07-18,13,24,27,36,38,39,48000000,0
2022-07-20,7,19,20,22,26,29,23000000,0
2022-07-22,2,3,4,11,26,31,34000000,0
2022-07-25,5,20,28,29,31,32,28000000,1
2022-07-27,5,6,9,19,27,40,33000000,0
2022-07-29,6,11,19,30,34,39,28000000,0
2022-08-01,6,9,10,12,13,14,46000000,0
2022-08-03,2,14,18,23,28,33,39000000,0
2022-08-05,3,10,17,23,28,29,25000000,0
2022-08-08,1,12,27,32,35,36,43000000,0
2022-08-10,6,15,17,20,25,29,34000000,0
2022-08-12,10,12,15,18,28,35,23000000,2
2022-08-15,4,8,10,13,21,41,20000000,0
2022-08-17,6,8,12,13,15,20,48000000,0
2022-08-19,1,10,15,26,40,41,17000000,0
2022-08-22,1,5,7,9,35,36,46000000,0
2022-08-24,2,22,23,25,28,29,35000000,0
2022-08-26,21,22,34,35,36,39,35000000,0
2022-08-29,13,14,15,27,35,40,42000000,0
2022-08-31,14,18,19,25,34,40,34000000,0
2022-09-02,1,6,11,15,21,22,50000000,0
2022-09-05,4,11,25,28,36,41,26000000,0
2022-09-07,5,10,14,30,31,38,22000000,0
2022-09-09,1,4,15,23,25,31,15000000,0
2022-09-12,17,31,36,37,40,41,20000000,0
2022-09-14,5,7,11,16,17,31,31000000,0
2022-09-16,1,13,14,23,35,42,16000000,0
2022-09-19,5,16,29,32,34,37,23000000,0
2022-09-21,6,8,11,13,25,36,34000000,0
2022-09-23,6,10,11,26,35,41,30000000,0
2022-09-26,7,15,18,38,40,41,21000000,2
2022-09-28,4,20,21,24,32,37,42000000,0
2022-09-30,1,7,10,29,36,41,20000000,0
2022-10-03,12,17,21,25,36,41,45000000,0
2022-10-05,15,20,21,23,24,41,21000000,0
2022-10-07,1,7,10,14,15,18,49000000,0
2022-10-10,4,10,25,26,40,41,30000000,0
2022-10-12,2,4,11,21,36,37,24000000,2
2022-10-14,12,15,21,36,37,42,23000000,0
2022-10-17,7,22,29,32,37,39,30000000,0
2022-10-19,2,8,21,27,30,33,23000000,0
2022-10-21,10,21,23,24,27,30,31000000,2
2022-10-24,6,12,19,23,30,41,41000000,0
2022-10-26,8,10,11,18,36,38,49000000,0
2022-10-28,1,23,29,35,37,40,44000000,0
2022-10-31,9,10,24,30,38,41,22000000,0
2022-11-02,13,17,18,21,29,39,31000000,0
2022-11-04,3,6,13,18,23,40,45000000,0
2022-11-07,2,3,22,23,31,34,45000000,0
2022-11-09,1,2,29,30,34,35,38000000,0
2022-11-11,13,18,23,32,34,36,29000000,0
2022-11-14,5,8,13,15,25,30,22000000,0
2022-11-16,17,24,33,34,37,41,44000000,0
2022-11-18,6,9,21,23,36,38,32000000,0
2022-11-21,3,6,18,26,34,41,49000000,1
2022-11-23,4,6,12,31,35,40,40000000,0
2022-11-25,12,14,23,24,25,36,43000000,0
2022-11-28,6,10,19,25,26,38,45000000,0
2022-11-30,3,4,8,17,24,39,23000000,0
2022-12-02,6,7,11,12,16,39,30000000,0
2022-12-05,14,15,17,20,28,42,36000000,0
2022-12-07,5,16,18,25,29,40,20000000,0
2022-12-09,3,10,18,20,23,24,23000000,2
2022-12-12,2,8,20,29,31,37,18000000,2
2022-12-14,9,17,19,25,30,37,37000000,0
2022-12-16,18,20,28,29,36,37,16000000,1
2022-12-19,9,11,15,19,21,35,22000000,0
2022-12-21,6,7,8,15,19,28,15000000,0
2022-12-23,4,12,14,18,23,31,27000000,0
2022-12-26,6,10,31,33,34,40,15000000,0
2022-12-28,15,27,29,36,38,40,22000000,0
2022-12-30,3,9,16,27,30,37,48000000,0
2023-01-02,1,3,18,19,23,27,27000000,0
2023-01-04,5,6,23,25,28,37,34000000,0
2023-01-06,3,4,13,24,32,36,39000000,0
2023-01-09,3,8,9,18,27,29,22000000,0
2023-01-11,10,15,16,18,21,23,33000000,0
2023-01-13,1,4,20,24,39,41,22000000,0
2023-01-16,9,12,18,26,27,40,39000000,1
2023-01-18,2,3,15,32,34,40,22000000,0
2023-01-20,1,5,14,25,27,31,39000000,0
2023-01-23,1,14,15,23,27,41,46000000,1
2023-01-25,2,11,25,27,36,39,33000000,0
2023-01-27,3,7,25,32,33,34,45000000,1
2023-01-30,6,13,21,26,31,35,31000000,1
2023-02-01,2,5,9,32,34,41,36000000,0
2023-02-03,1,7,9,11,23,29,15000000,0
2023-02-06,1,3,23,31,33,34,35000000,0
2023-02-08,8,10,21,37,40,41,21000000,0
2023-02-10,15,18,25,36,37,39,22000000,0
2023-02-13,5,14,16,25,37,42,28000000,0
2023-02-15,4,10,14,24,37,41,18000000,0
2023-02-17,1,2,17,19,33,40,29000000,0
2023-02-20,8,9,12,13,23,31,40000000,1
2023-02-22,2,11,25,29,31,41,29000000,0
2023-02-24,2,10,11,16,17,33,36000000,0
2023-02-27,6,8,25,27,32,36,18000000,0
2023-03-01,1,12,13,18,39,40,40000000,0
2023-03-03,6,12,13,17,29,40,42000000,0
2023-03-06,11,17,22,31,36,37,36000000,0
2023-03-08,1,13,14,22,31,38,19000000,0
2023-03-10,2,4,6,15,28,29,20000000,0
2023-03-13,8,18,29,35,36,38,41000000,0
2023-03-15,1,9,14,29,31,36,46000000,0
2023-03-17,8,15,21,31,32,36,41000000,0
2023-03-20,16,27,33,34,35,36,24000000,0
2023-03-22,6,12,19,27,33,37,32000000,0
2023-03-24,2,11,18,24,29,36,36000000,0
2023-03-27,1,4,13,21,22,23,35000000,0
2023-03-29,21,22,29,34,36,42,24000000,1
2023-03-31,3,27,33,36,39,41,39000000,0
2023-04-03,6,7,8,29,30,41,28000000,0
2023-04-05,12,18,21,25,27,30,21000000,0
2023-04-07,13,17,18,29,31,38,16000000,0
2023-04-10,3,8,19,29,30,35,22000000,0
2023-04-12,1,7,9,12,26,29,27000000,0
2023-04-14,1,6,7,19,36,42,40000000,0
2023-04-17,2,17,24,30,32,41,18000000,0
2023-04-19,6,7,12,27,36,38,32000000,0
2023-04-21,8,26,27,35,38,41,40000000,0
2023-04-24,3,14,24,34,36,37,46000000,0
2023-04-26,1,4,6,11,18,23,42000000,1
2023-04-28,6,15,31,32,34,37,32000000,2
2023-05-01,3,7,15,26,29,38,41000000,2
2023-05-03,14,23,29,30,38,42,20000000,0
2023-05-05,2,8,21,26,28,38,48000000,0
2023-05-08,6,7,26,28,31,36,18000000,0
2023-05-10,3,5,22,27,33,38,26000000,0
2023-05-12,5,6,17,20,22,35,29000000,1
2023-05-15,5,8,19,25,30,38,50000000,0
2023-05-17,7,20,21,28,34,35,17000000,0
2023-05-19,2,8,14,23,24,30,28000000,0
2023-05-22,13,15,17,27,28,32,22000000,0
2023-05-24,3,15,25,26,27,31,37000000,0
2023-05-26,2,3,12,17,20,33,16000000,0
2023-05-29,2,3,8,16,39,40,46000000,0
2023-05-31,1,2,11,22,28,32,29000000,0
2023-06-02,9,26,27,30,31,36,28000000,0
2023-06-05,3,14,16,30,33,41,38000000,0
2023-06-07,7,21,22,25,34,36,20000000,0
2023-06-09,7,13,19,20,26,34,44000000,0
2023-06-12,7,23,27,29,34,36,22000000,0
2023-06-14,14,15,17,21,34,39,50000000,0
2023-06-16,13,30,35,37,39,41,23000000,0
2023-06-19,6,9,19,23,24,36,36000000,0
2023-06-21,21,24,25,31,39,41,16000000,0
2023-06-23,9,10,20,27,41,42,32000000,0
2023-06-26,5,7,14,20,41,42,21000000,0
2023-06-28,7,14,15,21,27,29,36000000,0
2023-06-30,15,16,23,38,39,41,26000000,0
2023-07-03,14,21,22,33,36,40,25000000,0
2023-07-05,13,19,22,25,38,40,41000000,0
2023-07-07,3,4,5,6,15,40,30000000,0
2023-07-10,10,20,27,33,36,37,33000000,0
2023-07-12,2,17,24,25,36,38,17000000,0
2023-07-14,7,11,19,23,28,38,22000000,0
2023-07-17,4,11,13,21,22,30,30000000,0
2023-07-19,10,19,21,22,34,42,49000000,0
2023-07-21,1,6,11,12,27,37,23000000,0
2023-07-24,3,9,12,14,16,42,24000000,0
2023-07-26,1,3,23,28,37,42,38000000,0
2023-07-28,9,11,19,22,26,40,21000000,0
2023-07-31,20,21,28,29,32,41,42000000,0
2023-08-02,6,11,16,22,28,34,40000000,0
2023-08-04,7,11,26,27,33,37,30000000,0
2023-08-07,4,15,16,17,31,37,41000000,0
2023-08-09,1,3,12,19,25,37,25000000,0
2023-08-11,8,13,17,21,22,36,49000000,0
2023-08-14,5,8,12,22,34,42,49000000,0
2023-08-16,3,5,18,24,27,38,46000000,0
2023-08-18,8,12,26,28,29,38,26000000,0
2023-08-21,8,12,18,19,30,35,48000000,0
2023-08-23,12,20,23,28,29,33,49000000,2
2023-08-25,12,18,21,27,37,39,26000000,1
2023-08-28,13,14,17,25,32,39,43000000,0
2023-08-30,14,15,17,19,24,40,29000000,0
2023-09-01,16,17,22,23,25,26,32000000,1
2023-09-04,4,7,13,15,21,32,46000000,0
2023-09-06,1,24,26,30,33,42,22000000,0
2023-09-08,13,17,21,28,34,39,35000000,0
2023-09-11,2,5,28,29,31,42,31000000,0
2023-09-13,9,23,25,28,37,40,19000000,0
2023-09-15,3,7,11,20,36,37,19000000,0
2023-09-18,3,4,13,24,27,40,15000000,2
2023-09-20,2,6,9,22,35,42,29000000,0
2023-09-22,3,6,10,17,30,32,15000000,1
2023-09-25,4,8,9,17,24,30,27000000,1
2023-09-27,1,4,22,36,37,38,45000000,0
2023-09-29,2,19,21,23,35,40,25000000,0
2023-10-02,4,7,8,14,21,41,34000000,0
2023-10-04,1,5,22,26,28,32,31000000,0
2023-10-06,4,5,20,24,38,39,50000000,0
2023-10-09,2,3,4,29,31,42,35000000,0
2023-10-11,1,2,7,11,31,40,39000000,0
2023-10-13,9,12,35,37,39,42,44000000,0
2023-10-16,14,15,16,20,22,24,33000000,0
2023-10-18,1,8,9,20,21,41,43000000,0
2023-10-20,1,11,15,32,40,42,48000000,0
2023-10-23,7,8,16,18,26,42,28000000,0
2023-10-25,13,20,22,24,25,30,48000000,0
2023-10-27,6,10,27,34,36,42,48000000,0
2023-10-30,2,6,15,37,41,42,17000000,0
2023-11-01,11,16,17,24,26,39,37000000,1
2023-11-03,1,4,5,25,40,41,17000000,0
2023-11-06,4,12,28,29,34,39,29000000,0
2023-11-08,3,4,13,17,18,31,34000000,0
2023-11-10,1,22,27,30,41,42,25000000,0
2023-11-13,12,19,25,26,30,36,33000000,0
2023-11-15,1,6,9,14,21,41,49000000,0
2023-11-17,17,19,38,40,41,42,42000000,0
2023-11-20,1,7,10,13,24,39,22000000,0
2023-11-22,3,6,7,10,41,42,33000000,0
2023-11-24,20,26,27,30,32,39,44000000,0
2023-11-27,6,9,12,24,29,42,42000000,0
2023-11-29,3,11,20,23,31,42,18000000,1
2023-12-01,5,16,22,23,36,41,42000000,0
2023-12-04,3,5,15,22,25,35,42000000,0
2023-12-06,9,14,17,21,26,42,43000000,0
2023-12-08,9,10,17,18,21,30,44000000,0
2023-12-11,17,23,26,29,33,37,17000000,0
2023-12-13,5,9,14,20,21,28,28000000,0
2023-12-15,1,4,10,27,33,37,42000000,2
2023-12-18,4,7,12,14,16,38,25000000,1
2023-12-20,3,4,18,27,30,42,46000000,0
2023-12-22,20,29,32,34,35,39,30000000,0
2023-12-25,6,8,12,20,23,41,35000000,0
2023-12-27,6,12,14,20,24,39,38000000,0
2023-12-29,2,8,10,13,20,33,22000000,0
2024-01-01,12,15,17,24,29,42,25000000,0
2024-01-03,8,9,10,11,29,38,39000000,0
2024-01-05,14,15,17,23,28,35,35000000,0
2024-01-08,8,11,12,14,20,26,21000000,0
2024-01-10,5,15,22,30,34,38,50000000,1
2024-01-12,3,9,11,31,34,41,28000000,2
2024-01-15,4,6,19,34,41,42,35000000,1
2024-01-17,1,6,9,17,32,35,41000000,0
2024-01-19,9,19,21,28,31,42,22000000,0
2024-01-22,6,17,18,21,35,38,40000000,1
2024-01-24,1,17,19,32,33,42,33000000,0
2024-01-26,5,10,17,30,31,41,18000000,0
2024-01-29,2,6,24,27,36,39,31000000,0
2024-01-31,3,6,19,30,31,41,34000000,0
2024-02-02,8,11,18,34,35,39,46000000,0
2024-02-05,9,15,18,24,36,42,17000000,0
2024-02-07,3,6,19,28,31,36,25000000,0
2024-02-09,2,7,17,18,24,32,49000000,0
2024-02-12,2,6,10,22,34,39,28000000,0
2024-02-14,2,17,20,29,35,36,47000000,0
2024-02-16,14,21,26,32,34,37,40000000,0
2024-02-19,1,2,3,22,28,35,39000000,0
2024-02-21,1,10,14,26,34,38,49000000,1
2024-02-23,2,12,23,27,37,39,25000000,1
2024-02-26,7,20,25,29,30,33,40000000,0
2024-02-28,12,14,18,23,31,37,26000000,0
2024-03-01,2,9,13,19,20,28,43000000,0
2024-03-04,13,14,28,35,37,40,20000000,0
2024-03-06,4,9,12,13,25,37,36000000,0
2024-03-08,3,20,21,25,34,41,34000000,2
2024-03-11,18,25,26,30,33,39,39000000,0
2024-03-13,7,9,19,20,30,38,29000000,0
2024-03-15,7,18,19,34,37,41,36000000,0
2024-03-18,6,11,12,19,29,36,31000000,0
2024-03-20,19,30,33,34,40,41,20000000,0
2024-03-22,1,9,14,24,35,39,35000000,0
2024-03-25,15,22,23,29,38,42,34000000,0
2024-03-27,10,12,20,24,27,30,15000000,1
2024-03-29,3,7,9,17,25,41,32000000,0
2024-04-01,24,25,26,30,36,38,15000000,0
2024-04-03,3,13,15,21,35,39,18000000,0
2024-04-05,4,11,28,30,37,38,35000000,0
2024-04-08,1,2,7,9,25,42,47000000,0
2024-04-10,1,5,13,26,27,37,45000000,0
2024-04-12,2,6,10,12,20,21,25000000,0
2024-04-15,4,6,8,31,32,36,35000000,1
2024-04-17,17,18,25,31,34,36,21000000,0
2024-04-19,2,5,12,19,33,37,39000000,0
2024-04-22,1,5,15,20,26,34,31000000,1
2024-04-24,9,10,13,20,28,36,50000000,0
2024-04-26,12,14,15,30,34,39,43000000,0
2024-04-29,6,14,19,28,31,42,16000000,0
2024-05-01,1,22,23,27,32,39,43000000,0
2024-05-03,6,14,20,34,36,38,42000000,0
2024-05-06,9,16,17,26,28,36,23000000,0
2024-05-08,17,19,28,29,31,32,33000000,0
2024-05-10,1,2,10,26,40,42,16000000,0
2024-05-13,1,4,11,13,23,31,45000000,0
2024-05-15,9,12,19,30,31,42,44000000,0
2024-05-17,1,6,14,24,28,35,16000000,0
2024-05-20,1,6,26,33,34,37,44000000,1
2024-05-22,3,5,17,25,37,40,25000000,1
2024-05-24,4,6,10,19,35,39,33000000,0
2024-05-27,2,34,35,38,41,42,29000000,1
2024-05-29,4,14,17,24,28,31,47000000,0
2024-05-31,2,20,21,31,39,42,30000000,1
2024-06-03,10,11,13,15,21,38,37000000,1
2024-06-05,7,9,13,22,32,34,26000000,0
2024-06-07,1,2,8,15,18,25,17000000,0
2024-06-10,2,10,23,24,38,39,47000000,1
2024-06-12,4,5,8,10,34,37,32000000,0
2024-06-14,9,26,29,31,32,35,37000000,0
2024-06-17,8,9,24,29,39,42,23000000,2
2024-06-19,2,3,15,20,34,41,18000000,0
2024-06-21,3,5,6,7,28,39,35000000,0
2024-06-24,4,12,16,36,39,42,38000000,1
2024-06-26,4,16,19,23,34,35,15000000,0
2024-06-28,8,16,19,25,30,31,18000000,1
2024-07-01,5,7,16,21,39,40,30000000,0
2024-07-03,12,16,25,33,35,39,19000000,0
2024-07-05,5,8,14,18,23,36,48000000,0
2024-07-08,10,16,19,27,31,33,45000000,0
2024-07-10,1,3,6,18,24,38,36000000,0
2024-07-12,9,11,17,30,32,35,30000000,0
2024-07-15,1,6,9,26,41,42,26000000,1
2024-07-17,11,17,19,25,26,31,32000000,0
2024-07-19,3,12,13,19,39,41,42000000,0
